EventParticipation_Id,EventParticipation_Creator,EventId,EventParticipation_Bidder_UserName,EventParticipation_Bidder_UserId,EventParticipation_SupplierName,EventParticipation_SupplierId,EventParticipation_CommonSupplierName,EventParticipation_CommonSupplierId,EventParticipation_SupplierCity,EventParticipation_SupplierState,EventParticipation_SupplierCountry,EventParticipation_SupplierType,EventParticipation_Owner_UserName,EventParticipation_Owner_UserId,EventParticipation_AcceptedFlag,EventParticipation_DeclinedFlag,EventParticipation_IntendToRespondFlag,EventParticipation_DeclinedToRespondFlag,EventParticipation_ParticipatedFlag,EventParticipation_AwardedFlag,EventParticipation_BidsSubmitted,fraud
AAHMAN0V4e4gl,,Doc6757846,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e3n7,,Doc6757661,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e2Yk,,Doc6757627,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4Ba,,Doc6757678,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4L1,,Doc6757695,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,False,False,True,False,False,False,0,0
AAHMAN0V4e2bB,,Doc6757627,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e4Oy,,Doc6757712,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e3fq,,Doc6757644,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e2eA,,Doc6757627,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e333,,Doc6757678,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e4DO,,Doc6757695,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,False,False,True,False,False,False,0,0
AAHMAN0V4e36N,,Doc6757678,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e3rH,,Doc6757661,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e2sx,,Doc6757644,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e4YZ,,Doc6757829,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e4Q0,,Doc6757712,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e3x8,,Doc6757661,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e3j6,,Doc6757661,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e2TX,,Doc6757410,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e2j2,,Doc6757627,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e3i7,,Doc6757644,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4Wt,,Doc6757829,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e31I,,Doc6757678,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4FS,,Doc6757695,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,False,False,0,0
AAHMAN0V4e3vu,,Doc6757661,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4dD,,Doc6757846,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4M+,,Doc6757695,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,False,False,True,False,False,False,0,0
AAHMAN0V4e4VU,,Doc6757712,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4HS,,Doc6757695,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,1,0
AAHMAN0V4e3!J,,Doc6757678,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4Xn,,Doc6757829,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e45m,,Doc6757914,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4t0,,Doc6757880,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e434,,Doc6757897,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e52G,,Doc6758182,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5Od,,Doc6758131,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4tX,,Doc6757880,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4xi,,Doc6757897,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5Fv,,Doc6758131,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5Ux,,Doc6758148,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5wS,,Doc6758165,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5Jb,,Doc6758131,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5m9,,Doc6758165,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e4s6,,Doc6757863,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4sd,,Doc6757863,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4y4,,Doc6757897,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5pf,,Doc6758165,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e54l,,Doc6758182,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e4sA,,Doc6757863,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e49O,,Doc6757914,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5dd,,Doc6758148,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5!Y,,Doc6758182,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e41E,,Doc6757897,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e424,,Doc6757897,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4rG,,Doc6757863,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5as,,Doc6758148,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4+5,,Doc6757914,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e59H,,Doc6758182,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4uu,,Doc6757880,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4rj,,Doc6757863,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e4!9,,Doc6757914,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4qp,,Doc6757863,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4w!,,Doc6757897,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e473,,Doc6757914,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e4qM,,Doc6757846,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5zA,,Doc6758182,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5Bo,,Doc6757914,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4pv,,Doc6757846,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4vL,,Doc6757880,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4wX,,Doc6757880,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5he,,Doc6758165,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e6Bp,,Doc6758182,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5kM,,Doc6758165,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5s3,,Doc6758165,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5f5,,Doc6758148,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5RA,,Doc6758148,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5ML,,Doc6758131,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5D6,,Doc6758131,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4uR,,Doc6757880,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5Hp,,Doc6758131,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5XY,,Doc6758148,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e6MR,,Doc6758418,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5vW,,Doc6758384,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5E7,,Doc6758333,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5nF,,Doc6758367,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5il,,Doc6758367,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e50W,,Doc6758384,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e45B,,Doc6758216,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e6ID,,Doc6758401,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4yz,,Doc6758199,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e41l,,Doc6758199,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5R2,,Doc6758350,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e5Wm,,Doc6758350,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5YR,,Doc6758350,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4+d,,Doc6758216,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e6Wf,,Doc6758735,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e40n,,Doc6758199,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5o9,,Doc6758367,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e6EX,,Doc6758401,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5Dk,,Doc6758333,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5LD,,Doc6758333,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e5+B,,Doc6758401,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
